MB,MF,MFonMB,Crits,Choice,Subj
-1.2281,-3.9517,2.2679,1,1,355
-1.2281,0.048341,3.2679,0,1,355
-4.2281,-2.9517,4.2679,1,1,355
3.7719,4.0483,-2.7321,0,0,355
-7.2281,-4.9517,4.2679,1,1,355
-4.2281,-5.9517,-4.7321,1,1,355
-7.2281,0.048341,4.2679,1,1,355
-4.2281,5.0483,2.2679,1,0,356
-9.2281,-2.9517,-4.7321,0,0,356
-0.22812,-1.9517,-2.7321,1,1,356
3.7719,-1.9517,-4.7321,1,1,356
3.7719,1.0483,-2.7321,1,1,356
3.7719,8.0483,3.2679,1,1,356
-4.2281,0.048341,-4.7321,1,1,356
3.7719,1.0483,-4.7321,1,1,356
-0.22812,8.0483,-1.7321,0,1,356
-3.2281,-3.9517,-2.7321,0,0,356
1.7719,3.0483,-4.7321,1,1,356
5.7719,5.0483,-2.7321,1,1,356
-3.2281,-4.9517,2.2679,0,0,356
1.7719,5.0483,-3.7321,1,1,356
0.77188,4.0483,-4.7321,1,1,356
-2.2281,-0.95166,-4.7321,0,1,356
2.7719,3.0483,-4.7321,1,1,356
-3.2281,4.0483,0.26793,0,0,356
3.7719,0.048341,-3.7321,1,1,356
-1.2281,1.0483,2.2679,1,1,357
-2.2281,-6.9517,4.2679,0,1,357
2.7719,-1.9517,3.2679,1,1,357
-0.22812,0.048341,4.2679,1,1,357
0.77188,-4.9517,3.2679,1,1,357
1.7719,3.0483,2.2679,1,1,357
0.77188,4.0483,-2.7321,0,1,357
2.7719,2.0483,-4.7321,1,1,357
0.77188,1.0483,-4.7321,1,1,357
-1.2281,1.0483,4.2679,0,1,357
-0.22812,2.0483,3.2679,1,1,357
0.77188,-2.9517,-3.7321,1,1,357
1.7719,3.0483,-2.7321,0,1,357
1.7719,2.0483,0.26793,1,1,357
-1.2281,-2.9517,4.2679,1,1,357
-1.2281,4.0483,4.2679,0,0,357
-1.2281,-4.9517,3.2679,1,0,357
1.7719,-2.9517,-3.7321,1,1,357
6.7719,-0.95166,-0.73207,0,1,357
4.7719,5.0483,4.2679,1,1,357
-3.2281,1.0483,4.2679,1,0,358
-1.2281,1.0483,3.2679,0,1,358
-1.2281,-0.95166,4.2679,1,1,358
-3.2281,1.0483,4.2679,0,0,358
3.7719,2.0483,-3.7321,1,0,358
-1.2281,-1.9517,-2.7321,1,1,358
6.7719,0.048341,2.2679,1,0,358
2.7719,5.0483,-2.7321,1,1,358
-0.22812,4.0483,3.2679,0,0,358
1.7719,-4.9517,-4.7321,1,1,358
-3.2281,-4.9517,4.2679,0,0,358
0.77188,-0.95166,-4.7321,1,1,358
0.77188,-7.9517,-2.7321,1,0,358
-1.2281,-1.9517,4.2679,0,0,358
-2.2281,2.0483,-3.7321,1,1,358
0.77188,-4.9517,-3.7321,1,0,358
4.7719,-3.9517,3.2679,1,1,358
-6.2281,-5.9517,4.2679,0,0,358
1.7719,-1.9517,4.2679,0,0,358
1.7719,3.0483,3.2679,1,1,358
4.7719,1.0483,-4.7321,1,0,358
-4.2281,0.048341,-3.7321,1,0,358
1.7719,-0.95166,4.2679,1,1,360
-3.2281,1.0483,4.2679,0,0,360
1.7719,6.0483,4.2679,0,1,360
0.77188,-3.9517,4.2679,1,1,360
-0.22812,-0.95166,3.2679,1,0,360
-3.2281,-9.9517,2.2679,1,0,360
3.7719,6.0483,-3.7321,1,1,360
-7.2281,-5.9517,2.2679,0,0,360
-2.2281,-5.9517,3.2679,0,0,360
-1.2281,4.0483,2.2679,1,1,360
-8.2281,-5.9517,4.2679,0,0,360
-9.2281,-1.9517,4.2679,1,1,360
-0.22812,0.048341,-4.7321,0,0,360
3.7719,-0.95166,4.2679,0,1,360
-0.22812,-5.9517,-2.7321,0,1,360
1.7719,-0.95166,-4.7321,1,1,360
2.7719,1.0483,-0.73207,1,1,360
1.7719,3.0483,-3.7321,1,1,360
1.7719,3.0483,2.2679,1,1,360
5.7719,3.0483,4.2679,0,1,360
5.7719,-0.95166,4.2679,1,1,360
1.7719,8.0483,-3.7321,0,1,360
0.77188,2.0483,3.2679,1,1,360
0.77188,2.0483,3.2679,1,1,360
-3.2281,-2.9517,-3.7321,0,1,361
-3.2281,5.0483,-2.7321,1,1,361
-0.22812,-2.9517,-2.7321,0,1,361
5.7719,6.0483,4.2679,1,1,361
5.7719,5.0483,3.2679,1,1,361
-1.2281,2.0483,4.2679,1,1,361
-3.2281,2.0483,3.2679,0,0,361
0.77188,-4.9517,-4.7321,1,1,361
0.77188,2.0483,4.2679,0,1,361
1.7719,1.0483,4.2679,0,1,361
3.7719,1.0483,4.2679,1,1,361
5.7719,2.0483,-3.7321,0,1,361
4.7719,3.0483,4.2679,1,1,361
0.77188,3.0483,2.2679,0,1,361
2.7719,3.0483,-4.7321,1,1,361
-3.2281,1.0483,4.2679,1,1,361
0.77188,-2.9517,4.2679,1,1,361
1.7719,1.0483,4.2679,0,1,361
4.7719,4.0483,4.2679,1,1,361
4.7719,-0.95166,4.2679,1,1,361
4.7719,-1.9517,-1.7321,1,1,361
3.7719,6.0483,-3.7321,1,1,361
-0.22812,2.0483,-3.7321,0,1,362
-4.2281,2.0483,-3.7321,0,0,362
-4.2281,-6.9517,-4.7321,1,0,362
3.7719,0.048341,-2.7321,0,0,362
-1.2281,-0.95166,2.2679,0,0,362
-1.2281,-0.95166,-3.7321,1,1,362
-0.22812,4.0483,4.2679,1,1,362
-4.2281,-2.9517,4.2679,1,1,362
2.7719,4.0483,2.2679,0,1,362
2.7719,3.0483,3.2679,1,1,362
1.7719,2.0483,2.2679,0,1,362
2.7719,-0.95166,-3.7321,1,1,362
-0.22812,-2.9517,-4.7321,1,1,362
-6.2281,-0.95166,3.2679,0,0,362
-1.2281,-4.9517,4.2679,1,1,362
-3.2281,1.0483,3.2679,1,1,362
-3.2281,0.048341,3.2679,0,0,362
3.7719,0.048341,-2.7321,1,1,362
4.7719,5.0483,-2.7321,0,1,362
5.7719,-1.9517,4.2679,1,1,362
0.77188,2.0483,4.2679,1,0,362
-1.2281,-0.95166,2.2679,1,1,362
0.77188,-2.9517,2.2679,1,1,363
2.7719,3.0483,-1.7321,1,1,363
-6.2281,-1.9517,-4.7321,0,0,363
1.7719,-1.9517,0.26793,1,1,363
4.7719,0.048341,-4.7321,1,1,363
-1.2281,-3.9517,3.2679,1,1,363
-4.2281,-5.9517,-1.7321,0,0,363
-3.2281,-2.9517,-3.7321,1,1,363
2.7719,1.0483,3.2679,0,1,363
5.7719,6.0483,2.2679,1,1,363
-6.2281,-4.9517,-2.7321,0,0,363
-1.2281,1.0483,4.2679,0,1,363
-0.22812,2.0483,2.2679,1,1,363
2.7719,3.0483,-2.7321,1,1,363
3.7719,-3.9517,-2.7321,1,1,363
2.7719,-4.9517,4.2679,1,1,363
-8.2281,-9.9517,3.2679,0,0,363
6.7719,-0.95166,4.2679,1,1,363
2.7719,6.0483,-4.7321,1,1,363
6.7719,7.0483,4.2679,1,1,363
3.7719,3.0483,-4.7321,1,1,363
-1.2281,0.048341,-1.7321,1,1,363
2.7719,3.0483,-2.7321,0,0,364
2.7719,4.0483,4.2679,1,0,364
-4.2281,7.0483,3.2679,0,0,364
6.7719,5.0483,-3.7321,0,1,364
3.7719,6.0483,4.2679,1,1,364
-3.2281,-2.9517,-4.7321,1,1,364
-1.2281,2.0483,-4.7321,1,1,364
-1.2281,-5.9517,-1.7321,1,1,364
4.7719,-1.9517,2.2679,1,1,364
2.7719,-0.95166,3.2679,0,1,364
-2.2281,0.048341,3.2679,1,0,364
-3.2281,1.0483,-4.7321,0,0,364
1.7719,2.0483,-4.7321,1,1,364
-0.22812,-5.9517,-3.7321,1,1,364
7.7719,-5.9517,-2.7321,1,1,364
-0.22812,-2.9517,3.2679,1,1,364
7.7719,0.048341,3.2679,1,1,364
-6.2281,2.0483,3.2679,1,1,364
2.7719,6.0483,-3.7321,0,1,364
-2.2281,-1.9517,4.2679,1,1,364
1.7719,0.048341,4.2679,1,1,364
2.7719,0.048341,2.2679,1,0,365
4.7719,-5.9517,-4.7321,1,1,365
-2.2281,-0.95166,-3.7321,0,0,365
2.7719,4.0483,4.2679,1,1,365
3.7719,4.0483,2.2679,1,1,365
2.7719,3.0483,-3.7321,1,1,365
-1.2281,-0.95166,-4.7321,1,1,365
0.77188,1.0483,-2.7321,1,1,365
-7.2281,1.0483,4.2679,0,1,365
-5.2281,-2.9517,4.2679,1,1,365
1.7719,3.0483,-4.7321,0,0,365
-3.2281,-3.9517,-3.7321,1,0,365
-8.2281,-3.9517,-4.7321,0,1,365
-0.22812,3.0483,-3.7321,0,0,365
-4.2281,-1.9517,-2.7321,1,0,365
2.7719,0.048341,2.2679,1,1,365
3.7719,5.0483,4.2679,1,1,365
-8.2281,-4.9517,2.2679,0,0,365
-1.2281,2.0483,4.2679,1,1,365
4.7719,-1.9517,-4.7321,1,0,365
3.7719,2.0483,-4.7321,1,0,366
0.77188,-1.9517,3.2679,1,1,366
-2.2281,-0.95166,2.2679,0,0,366
1.7719,2.0483,3.2679,1,1,366
-1.2281,4.0483,4.2679,0,1,366
-1.2281,-1.9517,-4.7321,1,1,366
2.7719,-1.9517,4.2679,1,1,366
2.7719,4.0483,4.2679,1,1,366
-7.2281,0.048341,3.2679,1,0,366
-1.2281,-2.9517,3.2679,0,0,366
-1.2281,-5.9517,-3.7321,0,0,366
2.7719,-0.95166,-4.7321,1,1,366
-1.2281,4.0483,4.2679,0,0,366
4.7719,2.0483,4.2679,1,1,366
0.77188,-0.95166,2.2679,0,1,366
4.7719,3.0483,3.2679,0,1,366
4.7719,-1.9517,2.2679,1,1,366
4.7719,1.0483,-3.7321,1,1,366
-5.2281,1.0483,-4.7321,0,0,366
-0.22812,0.048341,2.2679,1,1,366
-7.2281,2.0483,4.2679,0,0,366
4.7719,4.0483,-4.7321,1,1,366
-3.2281,5.0483,0.26793,0,0,366
0.77188,0.048341,2.2679,1,1,366
3.7719,3.0483,-4.7321,1,1,366
-4.2281,0.048341,-4.7321,1,1,368
-0.22812,3.0483,-2.7321,0,0,368
-1.2281,-0.95166,2.2679,0,0,368
-0.22812,4.0483,-3.7321,1,1,368
3.7719,6.0483,-1.7321,0,1,368
-3.2281,-3.9517,4.2679,1,0,368
-2.2281,-0.95166,4.2679,1,0,368
-3.2281,-6.9517,3.2679,0,0,368
7.7719,2.0483,4.2679,1,1,368
4.7719,8.0483,-4.7321,0,1,368
6.7719,8.0483,-3.7321,1,1,368
0.77188,-1.9517,3.2679,1,1,368
6.7719,-0.95166,2.2679,0,1,368
5.7719,-1.9517,2.2679,1,1,368
0.77188,-2.9517,4.2679,1,1,368
-4.2281,-0.95166,-4.7321,0,0,368
0.77188,-1.9517,-4.7321,1,1,368
-1.2281,-0.95166,-2.7321,1,1,368
-2.2281,-2.9517,1.2679,0,1,368
-1.2281,-3.9517,3.2679,1,1,368
-0.22812,3.0483,3.2679,1,0,368
0.77188,1.0483,-3.7321,0,1,373
-2.2281,-0.95166,2.2679,1,0,373
0.77188,2.0483,-3.7321,0,0,373
-0.22812,3.0483,-3.7321,0,1,373
2.7719,3.0483,-3.7321,1,0,373
1.7719,0.048341,4.2679,1,1,373
-2.2281,-2.9517,4.2679,1,1,373
2.7719,-2.9517,2.2679,1,1,373
-3.2281,-2.9517,2.2679,0,1,373
-2.2281,-0.95166,3.2679,1,1,373
-1.2281,2.0483,4.2679,1,1,373
7.7719,-3.9517,-4.7321,1,1,373
-6.2281,1.0483,-2.7321,1,1,373
-2.2281,1.0483,-2.7321,0,0,373
-1.2281,1.0483,-3.7321,1,1,373
1.7719,4.0483,4.2679,1,1,373
3.7719,0.048341,-2.7321,1,1,373
3.7719,-3.9517,-4.7321,1,1,373
-8.2281,2.0483,4.2679,0,1,374
0.77188,5.0483,-4.7321,1,1,374
-0.22812,8.0483,-2.7321,0,0,374
0.77188,4.0483,-2.7321,0,1,374
-2.2281,-0.95166,3.2679,1,1,374
2.7719,5.0483,-3.7321,1,1,374
2.7719,1.0483,4.2679,1,1,374
-1.2281,3.0483,4.2679,0,1,374
1.7719,-2.9517,4.2679,1,1,374
1.7719,-0.95166,-4.7321,1,1,374
5.7719,0.048341,-2.7321,1,1,374
-3.2281,-2.9517,3.2679,0,0,374
2.7719,-5.9517,-4.7321,1,1,374
3.7719,-0.95166,-3.7321,1,1,374
-8.2281,-2.9517,-4.7321,0,0,374
-2.2281,-0.95166,-4.7321,1,1,374
4.7719,1.0483,-4.7321,0,1,374
6.7719,3.0483,-3.7321,1,1,374
7.7719,2.0483,-3.7321,1,1,374
6.7719,2.0483,-2.7321,1,1,374
0.77188,3.0483,-4.7321,0,1,375
4.7719,-1.9517,-4.7321,1,1,375
2.7719,4.0483,-4.7321,0,1,375
1.7719,0.048341,-2.7321,1,1,375
2.7719,3.0483,2.2679,1,1,375
1.7719,-0.95166,4.2679,1,1,375
0.77188,1.0483,-2.7321,0,0,375
-1.2281,1.0483,-3.7321,1,1,375
-5.2281,-4.9517,-3.7321,1,1,375
0.77188,5.0483,-2.7321,0,1,375
1.7719,-1.9517,-3.7321,1,1,375
1.7719,6.0483,-4.7321,1,1,375
1.7719,4.0483,-4.7321,0,1,375
-0.22812,2.0483,-2.7321,1,1,375
-1.2281,1.0483,4.2679,1,1,375
-0.22812,-0.95166,4.2679,0,0,375
-0.22812,-0.95166,4.2679,1,1,375
0.77188,1.0483,4.2679,0,1,375
-0.22812,-6.9517,-2.7321,0,0,375
5.7719,4.0483,4.2679,1,1,375
-0.22812,0.048341,3.2679,0,1,375
-7.2281,-1.9517,2.2679,1,0,375
-1.2281,-1.9517,3.2679,1,1,375
-0.22812,-0.95166,3.2679,1,1,376
-8.2281,-6.9517,2.2679,0,0,376
1.7719,-0.95166,4.2679,1,1,376
3.7719,3.0483,-3.7321,0,1,376
-5.2281,3.0483,-3.7321,0,0,376
1.7719,-3.9517,-4.7321,1,1,376
3.7719,3.0483,-2.7321,1,1,376
4.7719,6.0483,4.2679,1,1,376
0.77188,1.0483,2.2679,1,1,376
4.7719,6.0483,-2.7321,0,1,376
3.7719,2.0483,-3.7321,1,1,376
5.7719,-5.9517,-4.7321,1,1,376
-3.2281,1.0483,-4.7321,0,0,376
0.77188,1.0483,-4.7321,1,1,376
6.7719,3.0483,-3.7321,1,1,376
5.7719,-5.9517,-4.7321,1,1,376
-3.2281,5.0483,-3.7321,0,0,376
-4.2281,3.0483,3.2679,1,1,376
-4.2281,4.0483,4.2679,0,0,376
4.7719,0.048341,4.2679,1,1,376
-0.22812,0.048341,-4.7321,1,1,376
0.77188,3.0483,4.2679,0,0,377
-0.22812,-3.9517,0.26793,1,1,377
6.7719,3.0483,3.2679,1,1,377
-3.2281,6.0483,2.2679,0,1,377
-3.2281,-3.9517,4.2679,0,1,377
0.77188,-3.9517,-3.7321,1,1,377
-2.2281,0.048341,2.2679,1,1,377
-1.2281,0.048341,-3.7321,1,1,377
-4.2281,-3.9517,-4.7321,0,0,377
-2.2281,-4.9517,3.2679,1,1,377
4.7719,0.048341,3.2679,0,1,377
-6.2281,-0.95166,-4.7321,0,0,377
-4.2281,-4.9517,-3.7321,1,1,377
-7.2281,1.0483,3.2679,0,0,377
2.7719,1.0483,-4.7321,1,1,377
0.77188,0.048341,4.2679,0,1,377
-0.22812,-3.9517,4.2679,0,1,377
2.7719,-2.9517,2.2679,1,1,377
2.7719,8.0483,4.2679,1,1,377
4.7719,6.0483,-2.7321,1,1,377
-2.2281,-3.9517,3.2679,0,0,377
-1.2281,-5.9517,3.2679,1,1,377
-2.2281,-1.9517,-3.7321,1,1,377
3.7719,-3.9517,0.26793,1,1,377
3.7719,2.0483,-2.7321,1,1,377
-0.22812,4.0483,4.2679,0,0,379
0.77188,-1.9517,-4.7321,1,1,379
-5.2281,4.0483,4.2679,0,0,379
-5.2281,-6.9517,-4.7321,0,0,379
3.7719,-0.95166,-4.7321,1,1,379
-0.22812,-2.9517,-4.7321,1,1,379
1.7719,4.0483,0.26793,0,1,379
1.7719,-5.9517,3.2679,1,1,379
-1.2281,-2.9517,-4.7321,1,1,379
-0.22812,3.0483,-4.7321,1,1,379
-3.2281,-2.9517,3.2679,0,0,379
5.7719,-0.95166,-4.7321,1,1,379
1.7719,5.0483,-4.7321,1,1,379
1.7719,1.0483,-2.7321,1,1,379
5.7719,-1.9517,-4.7321,1,1,379
0.77188,0.048341,2.2679,0,1,379
5.7719,1.0483,3.2679,1,1,379
3.7719,-8.9517,3.2679,1,1,379
-7.2281,-6.9517,0.26793,0,0,379
2.7719,3.0483,4.2679,1,1,379
3.7719,-0.95166,4.2679,1,1,379
1.7719,1.0483,4.2679,0,1,381
3.7719,-2.9517,-2.7321,1,1,381
-9.2281,-4.9517,3.2679,0,0,381
-6.2281,-5.9517,3.2679,0,1,381
2.7719,-2.9517,-0.73207,1,1,381
-1.2281,4.0483,-4.7321,1,1,381
-6.2281,-3.9517,-4.7321,1,1,381
-1.2281,-3.9517,-4.7321,1,0,381
3.7719,-2.9517,-4.7321,0,0,381
-4.2281,2.0483,-1.7321,1,1,381
-4.2281,0.048341,3.2679,1,1,381
-2.2281,-1.9517,4.2679,0,1,381
-1.2281,-1.9517,-2.7321,1,1,381
3.7719,-0.95166,3.2679,1,1,381
0.77188,2.0483,-4.7321,0,1,381
1.7719,2.0483,-4.7321,1,1,381
3.7719,1.0483,3.2679,1,1,381
1.7719,8.0483,2.2679,0,1,381
-5.2281,0.048341,-3.7321,1,1,381
5.7719,0.048341,3.2679,1,0,381
3.7719,0.048341,4.2679,1,1,381
-2.2281,-1.9517,4.2679,0,0,381
1.7719,1.0483,4.2679,1,1,381
-2.2281,-0.95166,-4.7321,1,1,381
2.7719,8.0483,3.2679,0,1,382
6.7719,-3.9517,4.2679,1,1,382
-2.2281,8.0483,2.2679,0,0,382
3.7719,-4.9517,4.2679,1,1,382
1.7719,3.0483,3.2679,1,1,382
2.7719,-2.9517,4.2679,1,1,382
1.7719,4.0483,-4.7321,1,1,382
-1.2281,-0.95166,-3.7321,0,1,382
-0.22812,-0.95166,-4.7321,1,1,382
-3.2281,3.0483,-4.7321,1,1,382
0.77188,-5.9517,-3.7321,1,1,382
-3.2281,-2.9517,-4.7321,0,1,382
-3.2281,6.0483,1.2679,1,1,382
-2.2281,1.0483,-4.7321,1,1,382
2.7719,3.0483,3.2679,1,1,382
0.77188,0.048341,-3.7321,1,1,382
0.77188,0.048341,4.2679,1,1,382
4.7719,0.048341,-2.7321,1,1,382
0.77188,0.048341,4.2679,1,0,382
-0.22812,6.0483,-2.7321,0,1,383
7.7719,4.0483,2.2679,1,0,383
-1.2281,-1.9517,-3.7321,0,1,383
0.77188,5.0483,4.2679,1,1,383
-1.2281,-2.9517,4.2679,1,1,383
3.7719,5.0483,-4.7321,1,1,383
-9.2281,-3.9517,3.2679,0,0,383
2.7719,-4.9517,2.2679,1,1,383
-8.2281,0.048341,-3.7321,0,0,383
4.7719,5.0483,-2.7321,0,0,383
1.7719,1.0483,-3.7321,1,0,383
-1.2281,-3.9517,-4.7321,1,1,383
0.77188,5.0483,-1.7321,0,1,383
0.77188,5.0483,3.2679,1,1,383
0.77188,4.0483,-2.7321,1,0,383
3.7719,3.0483,-3.7321,0,0,383
-6.2281,-6.9517,3.2679,1,1,383
-0.22812,-3.9517,4.2679,1,1,383
-3.2281,-6.9517,-3.7321,1,1,383
1.7719,2.0483,-2.7321,1,1,383
-1.2281,1.0483,4.2679,1,1,383
-1.2281,3.0483,1.2679,1,1,383
0.77188,2.0483,2.2679,1,0,386
4.7719,-5.9517,-2.7321,0,0,386
-0.22812,-0.95166,-2.7321,0,1,386
-0.22812,-1.9517,-3.7321,1,0,386
-2.2281,0.048341,4.2679,1,0,386
-0.22812,5.0483,4.2679,1,0,386
-0.22812,6.0483,4.2679,0,0,386
-2.2281,-1.9517,4.2679,1,0,386
-1.2281,4.0483,-3.7321,0,0,386
-2.2281,-0.95166,-3.7321,1,1,386
0.77188,0.048341,-4.7321,0,0,386
0.77188,1.0483,-4.7321,1,1,386
-6.2281,1.0483,-3.7321,0,0,386
-2.2281,1.0483,-4.7321,1,1,386
-3.2281,-2.9517,-1.7321,1,1,386
-0.22812,3.0483,3.2679,1,1,386
-6.2281,-6.9517,2.2679,0,1,386
-5.2281,1.0483,3.2679,1,1,386
-6.2281,3.0483,-3.7321,0,0,386
-7.2281,0.048341,3.2679,1,1,386
-6.2281,-0.95166,-1.7321,0,1,386
3.7719,-1.9517,-4.7321,1,1,386
4.7719,0.048341,3.2679,1,1,386
5.7719,2.0483,-3.7321,0,1,387
-7.2281,-1.9517,-2.7321,1,0,387
2.7719,2.0483,-1.7321,0,1,387
-8.2281,-5.9517,-3.7321,0,0,387
-0.22812,2.0483,2.2679,0,1,387
-0.22812,1.0483,3.2679,1,1,387
-4.2281,-3.9517,-2.7321,1,1,387
-3.2281,0.048341,-3.7321,1,1,387
-4.2281,-4.9517,-4.7321,0,0,387
-3.2281,-0.95166,2.2679,1,1,387
-2.2281,4.0483,-3.7321,1,1,387
-1.2281,-6.9517,3.2679,1,1,387
-2.2281,2.0483,-4.7321,0,0,387
4.7719,4.0483,-4.7321,0,1,387
-9.2281,-5.9517,-3.7321,1,1,387
-0.22812,3.0483,4.2679,1,1,387
-3.2281,-5.9517,3.2679,0,0,387
0.77188,1.0483,-2.7321,1,0,387
0.77188,-1.9517,3.2679,1,1,387
-2.2281,-2.9517,2.2679,0,0,387
-2.2281,2.0483,4.2679,1,1,387
0.77188,1.0483,3.2679,1,1,387
-0.22812,4.0483,-3.7321,0,1,388
1.7719,2.0483,-4.7321,1,1,388
-3.2281,-1.9517,2.2679,0,1,388
-1.2281,0.048341,-4.7321,1,1,388
-0.22812,4.0483,4.2679,1,1,388
-2.2281,-0.95166,-4.7321,1,1,388
-3.2281,0.048341,-4.7321,1,1,388
-4.2281,-4.9517,3.2679,1,0,388
1.7719,3.0483,2.2679,1,0,388
-2.2281,5.0483,4.2679,1,1,388
-2.2281,-1.9517,4.2679,0,0,388
-2.2281,-3.9517,-3.7321,0,1,388
-3.2281,6.0483,3.2679,1,1,388
3.7719,-1.9517,-4.7321,1,0,388
-7.2281,0.048341,-2.7321,1,0,388
-2.2281,6.0483,-4.7321,0,0,388
1.7719,1.0483,-4.7321,1,0,388
-5.2281,-1.9517,-2.7321,1,0,388
1.7719,3.0483,-4.7321,1,0,388
1.7719,2.0483,1.2679,1,1,388
0.77188,1.0483,-2.7321,0,1,389
-0.22812,1.0483,4.2679,1,1,389
1.7719,4.0483,2.2679,1,1,389
-0.22812,4.0483,-3.7321,0,1,389
-4.2281,-1.9517,2.2679,1,1,389
-0.22812,-0.95166,4.2679,0,0,389
-0.22812,-1.9517,-4.7321,1,0,389
1.7719,5.0483,-4.7321,1,1,389
-0.22812,-0.95166,2.2679,1,0,389
-3.2281,-2.9517,3.2679,0,1,390
-3.2281,-0.95166,-4.7321,1,1,390
0.77188,0.048341,4.2679,0,0,390
-0.22812,-6.9517,-4.7321,1,1,390
-2.2281,-2.9517,4.2679,1,1,390
-0.22812,4.0483,4.2679,1,0,390
-1.2281,-0.95166,-2.7321,1,0,390
2.7719,-2.9517,3.2679,0,1,390
-6.2281,1.0483,-4.7321,0,1,390
-1.2281,0.048341,3.2679,1,1,390
2.7719,3.0483,-3.7321,0,1,390
3.7719,6.0483,4.2679,1,1,390
-5.2281,-6.9517,-4.7321,0,0,390
3.7719,2.0483,3.2679,0,1,390
4.7719,5.0483,4.2679,1,1,390
3.7719,1.0483,3.2679,1,1,390
-1.2281,-3.9517,-4.7321,1,1,390
-6.2281,0.048341,-3.7321,0,0,390
-1.2281,-1.9517,2.2679,1,1,390
-1.2281,1.0483,-2.7321,0,0,390
2.7719,-0.95166,-3.7321,1,1,390
-3.2281,-3.9517,-4.7321,1,1,390
-1.2281,0.048341,-3.7321,0,0,391
0.77188,3.0483,-4.7321,1,1,391
1.7719,-0.95166,2.2679,0,1,391
1.7719,2.0483,4.2679,0,0,391
-1.2281,4.0483,-3.7321,0,1,391
-1.2281,5.0483,4.2679,1,1,391
-4.2281,0.048341,4.2679,1,1,391
-2.2281,5.0483,3.2679,1,1,391
-2.2281,-1.9517,-4.7321,1,1,391
-9.2281,1.0483,4.2679,0,0,391
5.7719,4.0483,4.2679,0,1,391
6.7719,0.048341,4.2679,1,1,391
0.77188,-0.95166,4.2679,0,0,391
-6.2281,-9.9517,-4.7321,1,1,391
-1.2281,4.0483,4.2679,0,1,391
-5.2281,-0.95166,-3.7321,1,0,391
2.7719,1.0483,-4.7321,1,1,391
3.7719,1.0483,-2.7321,1,1,391
4.7719,2.0483,-4.7321,1,1,391
-4.2281,7.0483,-4.7321,1,1,391
-1.2281,-0.95166,-2.7321,1,1,391
-4.2281,2.0483,-4.7321,0,1,392
-1.2281,3.0483,3.2679,1,1,392
-1.2281,5.0483,4.2679,0,1,392
5.7719,6.0483,4.2679,0,1,392
-8.2281,-0.95166,3.2679,1,1,392
1.7719,2.0483,-3.7321,1,1,392
-1.2281,-0.95166,-4.7321,1,1,392
0.77188,-2.9517,-3.7321,0,0,392
0.77188,1.0483,-3.7321,1,0,392
2.7719,7.0483,2.2679,1,1,392
-0.22812,-7.9517,-2.7321,0,0,392
-1.2281,-5.9517,-4.7321,1,0,392
-3.2281,-6.9517,4.2679,1,1,392
-6.2281,6.0483,-4.7321,0,1,392
0.77188,0.048341,-2.7321,0,0,392
2.7719,-2.9517,-2.7321,1,1,392
-2.2281,3.0483,-2.7321,1,0,392
0.77188,-2.9517,2.2679,0,1,392
1.7719,2.0483,4.2679,1,1,392
0.77188,1.0483,4.2679,1,1,392
6.7719,6.0483,3.2679,1,1,392
6.7719,7.0483,-2.7321,1,1,392
0.77188,-4.9517,-3.7321,1,1,393
-0.22812,3.0483,4.2679,0,0,393
4.7719,4.0483,4.2679,0,1,393
-2.2281,-3.9517,4.2679,0,0,393
-5.2281,-4.9517,4.2679,1,0,393
1.7719,2.0483,-4.7321,1,1,393
-1.2281,-3.9517,-4.7321,1,0,393
0.77188,6.0483,1.2679,1,1,393
-1.2281,1.0483,4.2679,0,0,393
-0.22812,4.0483,4.2679,1,1,393
-3.2281,0.048341,4.2679,1,1,393
-1.2281,-0.95166,2.2679,1,1,393
-0.22812,4.0483,-2.7321,0,1,393
-4.2281,-3.9517,-4.7321,1,1,393
2.7719,1.0483,4.2679,1,1,393
0.77188,0.048341,-2.7321,1,0,393
4.7719,1.0483,3.2679,1,1,393
2.7719,3.0483,2.2679,1,1,393
2.7719,3.0483,-4.7321,1,1,393
-2.2281,1.0483,-3.7321,0,0,394
2.7719,-3.9517,-2.7321,1,1,394
2.7719,-4.9517,2.2679,0,1,394
3.7719,-0.95166,-4.7321,1,1,394
-6.2281,-1.9517,4.2679,1,1,394
-2.2281,-3.9517,2.2679,1,1,394
0.77188,3.0483,4.2679,0,1,394
1.7719,1.0483,4.2679,1,1,394
2.7719,-1.9517,4.2679,1,1,394
-1.2281,5.0483,3.2679,0,1,394
5.7719,6.0483,2.2679,1,1,394
-4.2281,-8.9517,-4.7321,1,1,394
3.7719,3.0483,4.2679,0,1,394
2.7719,4.0483,4.2679,1,1,394
-1.2281,6.0483,4.2679,1,1,394
-1.2281,-1.9517,-4.7321,0,0,394
-1.2281,-7.9517,-4.7321,1,1,394
-2.2281,3.0483,-3.7321,1,1,394
3.7719,-1.9517,2.2679,1,1,394
2.7719,5.0483,3.2679,1,1,394
-2.2281,1.0483,-4.7321,0,0,397
-2.2281,4.0483,-4.7321,1,1,397
-6.2281,-5.9517,4.2679,0,0,397
-1.2281,3.0483,-4.7321,0,0,397
0.77188,-5.9517,4.2679,1,1,397
0.77188,0.048341,-2.7321,1,1,397
-4.2281,-4.9517,3.2679,1,0,397
