MB_X,MB_Y,Subj,Choice
-0.0033364,2.1155,6,1
4.9967,2.1155,6,1
-0.0033364,4.1155,6,1
4.9967,4.1155,6,1
4.9967,3.1155,6,1
4.9967,5.1155,6,1
0.99666,4.1155,6,1
4.9967,3.1155,6,1
4.9967,2.1155,6,1
-2.0033,1.1155,6,1
4.9967,5.1155,6,1
4.9967,-1.8845,6,0
0.99666,-2.8845,6,0
4.9967,4.1155,6,1
-3.0033,-2.8845,6,1
1.9967,-1.8845,6,1
4.9967,2.1155,6,1
-2.0033,-2.8845,6,1
4.9967,2.1155,6,1
-0.0033364,1.1155,6,1
4.9967,-0.88447,6,0
-3.0033,-0.88447,6,1
-0.0033364,5.1155,6,1
4.9967,0.11553,6,0
2.9967,0.11553,6,0
3.9967,-0.88447,6,0
-0.0033364,-0.88447,6,1
-0.0033364,2.1155,6,1
-0.0033364,-1.8845,6,0
-0.0033364,3.1155,6,1
-2.0033,-2.8845,6,1
-2.0033,-1.8845,6,0
-4.0033,3.1155,6,1
4.9967,-1.8845,6,0
2.9967,-1.8845,6,0
3.9967,-1.8845,6,0
-4.0033,2.1155,6,1
2.9967,-0.88447,6,1
0.99666,-1.8845,6,1
2.9967,-3.8845,6,0
2.9967,-3.8845,6,1
-1.0033,-0.88447,6,1
2.9967,-3.8845,6,0
-0.0033364,4.1155,7,1
1.9967,-2.8845,7,1
1.9967,-2.8845,7,1
1.9967,2.1155,7,1
1.9967,2.1155,7,1
3.9967,-1.8845,7,0
-3.0033,5.1155,7,1
3.9967,-1.8845,7,1
-3.0033,-3.8845,7,0
-0.0033364,2.1155,7,1
-0.0033364,2.1155,7,1
-0.0033364,-2.8845,7,0
-2.0033,-3.8845,7,1
-0.0033364,1.1155,7,0
3.9967,-3.8845,7,0
-0.0033364,-0.88447,7,0
-2.0033,-0.88447,7,1
-2.0033,0.11553,7,1
0.99666,-3.8845,7,1
0.99666,-0.88447,7,0
0.99666,-1.8845,7,1
0.99666,-0.88447,7,0
-1.0033,0.11553,7,0
2.9967,-2.8845,7,0
-5.0033,-0.88447,7,0
-4.0033,1.1155,7,1
2.9967,-3.8845,7,0
-4.0033,-0.88447,7,1
1.9967,-3.8845,7,0
3.9967,0.11553,7,0
4.9967,-2.8845,7,0
4.9967,-2.8845,7,0
-3.0033,0.11553,7,1
4.9967,-2.8845,7,0
3.9967,-2.8845,7,0
1.9967,0.11553,7,0
-4.0033,-2.8845,7,0
-0.0033364,-3.8845,7,0
-3.0033,-2.8845,7,1
3.9967,-2.8845,7,0
-4.0033,0.11553,7,0
-1.0033,0.11553,7,1
4.9967,0.11553,7,0
-3.0033,0.11553,7,1
-0.0033364,0.11553,7,1
3.9967,-2.8845,7,0
-3.0033,0.11553,7,0
-0.0033364,-2.8845,7,1
-5.0033,0.11553,7,1
2.9967,-4.8845,7,0
1.9967,3.1155,7,0
-1.0033,-2.8845,7,0
-2.0033,-2.8845,7,1
-5.0033,3.1155,7,0
-3.0033,0.11553,7,0
-0.0033364,3.1155,7,1
-5.0033,0.11553,7,0
-5.0033,0.11553,7,1
-5.0033,-0.88447,7,1
-0.0033364,3.1155,7,0
-0.0033364,1.1155,7,1
-2.0033,-3.8845,7,0
-0.0033364,-3.8845,7,1
-0.0033364,0.11553,7,0
-0.0033364,-0.88447,7,1
-4.0033,3.1155,7,1
-1.0033,-0.88447,7,1
-4.0033,0.11553,7,0
-1.0033,-2.8845,7,1
-0.0033364,-2.8845,7,1
1.9967,-2.8845,7,1
1.9967,4.1155,7,1
-0.0033364,-2.8845,7,0
1.9967,-1.8845,7,0
-5.0033,0.11553,7,0
-2.0033,-2.8845,7,0
-5.0033,1.1155,7,1
-1.0033,-2.8845,7,1
-0.0033364,-2.8845,7,0
-1.0033,-0.88447,7,1
-1.0033,-1.8845,7,0
-1.0033,1.1155,7,1
-0.0033364,-0.88447,7,1
-0.0033364,-2.8845,7,1
-5.0033,-2.8845,7,0
-0.0033364,-0.88447,7,0
-4.0033,-1.8845,7,1
-0.0033364,-4.8845,7,0
-5.0033,-3.8845,7,0
-4.0033,-2.8845,7,0
-0.0033364,0.11553,7,0
-0.0033364,0.11553,7,0
-2.0033,-3.8845,7,1
-2.0033,-1.8845,7,1
-0.0033364,1.1155,7,0
-0.0033364,1.1155,7,0
0.99666,-3.8845,7,0
-0.0033364,2.1155,7,0
-0.0033364,-3.8845,7,0
-2.0033,0.11553,7,1
1.9967,1.1155,7,0
-2.0033,1.1155,7,1
1.9967,1.1155,7,0
-0.0033364,-3.8845,7,0
2.9967,1.1155,7,1
0.99666,-3.8845,7,0
2.9967,3.1155,7,1
2.9967,-3.8845,7,0
2.9967,3.1155,7,0
4.9967,1.1155,7,0
2.9967,-3.8845,7,0
0.99666,3.1155,7,0
1.9967,3.1155,7,0
2.9967,1.1155,7,0
2.9967,-0.88447,7,0
-0.0033364,1.1155,7,0
2.9967,-3.8845,7,0
4.9967,2.1155,7,1
-0.0033364,1.1155,7,0
-0.0033364,2.1155,7,0
1.9967,1.1155,7,0
1.9967,1.1155,7,0
-0.0033364,2.1155,7,0
-1.0033,1.1155,7,0
-3.0033,2.1155,7,1
-2.0033,-3.8845,7,0
-2.0033,2.1155,7,0
-5.0033,-3.8845,7,0
-3.0033,-3.8845,7,0
-1.0033,1.1155,7,0
0.99666,2.1155,7,0
0.99666,1.1155,7,0
-1.0033,-3.8845,7,0
-3.0033,-1.8845,7,0
-1.0033,-2.8845,7,1
-1.0033,-2.8845,7,0
1.9967,2.1155,7,0
-3.0033,-3.8845,7,0
1.9967,1.1155,7,0
2.9967,2.1155,7,0
3.9967,2.1155,7,0
1.9967,-3.8845,7,0
0.99666,2.1155,7,0
1.9967,2.1155,7,0
3.9967,1.1155,7,0
2.9967,5.1155,7,0
4.9967,-3.8845,7,0
3.9967,-3.8845,7,0
2.9967,5.1155,7,0
0.99666,1.1155,7,0
3.9967,1.1155,7,0
2.9967,-0.88447,7,0
0.99666,1.1155,7,0
4.9967,-0.88447,7,0
2.9967,5.1155,7,0
-1.0033,5.1155,7,0
-4.0033,5.1155,7,0
2.9967,-0.88447,7,0
-0.0033364,3.1155,7,0
-3.0033,5.1155,7,0
2.9967,-0.88447,7,0
-3.0033,5.1155,7,1
1.9967,-2.8845,8,0
-4.0033,-2.8845,8,1
-4.0033,-0.88447,8,1
1.9967,0.11553,8,1
-4.0033,1.1155,8,1
1.9967,1.1155,8,1
1.9967,1.1155,8,0
-5.0033,1.1155,8,1
0.99666,-4.8845,8,1
-5.0033,1.1155,8,1
-2.0033,1.1155,8,1
-1.0033,1.1155,8,0
-2.0033,5.1155,8,1
-5.0033,2.1155,8,1
-5.0033,-1.8845,8,0
-2.0033,2.1155,8,1
-2.0033,-1.8845,8,0
-2.0033,-1.8845,8,0
-2.0033,-0.88447,8,1
-2.0033,3.1155,8,1
-4.0033,0.11553,8,1
-4.0033,-1.8845,8,0
-2.0033,3.1155,8,1
-4.0033,0.11553,8,1
-1.0033,3.1155,8,1
-5.0033,-3.8845,8,0
-4.0033,1.1155,8,1
-1.0033,-1.8845,8,0
0.99666,-1.8845,8,0
0.99666,-3.8845,8,0
-3.0033,3.1155,8,1
-3.0033,-1.8845,8,0
0.99666,-4.8845,8,0
-5.0033,-1.8845,8,0
1.9967,-2.8845,8,0
-0.0033364,-2.8845,8,1
-0.0033364,-4.8845,8,0
4.9967,-1.8845,8,1
-2.0033,-1.8845,8,1
-5.0033,-3.8845,8,0
4.9967,-3.8845,8,0
-2.0033,5.1155,8,0
-1.0033,-4.8845,8,0
1.9967,-4.8845,8,0
3.9967,-1.8845,8,0
-2.0033,3.1155,8,1
-2.0033,-3.8845,8,1
-0.0033364,-1.8845,8,1
-5.0033,-1.8845,8,1
-5.0033,-0.88447,8,0
-0.0033364,4.1155,8,1
-0.0033364,-4.8845,8,1
-0.0033364,5.1155,8,1
-0.0033364,-3.8845,8,0
-0.0033364,-0.88447,8,0
-0.0033364,-3.8845,8,1
-1.0033,-1.8845,8,0
4.9967,2.1155,8,1
-1.0033,5.1155,8,0
-1.0033,-1.8845,8,1
1.9967,-0.88447,8,0
0.99666,-0.88447,8,0
-0.0033364,-0.88447,8,0
-2.0033,1.1155,8,1
-1.0033,3.1155,8,1
-2.0033,0.11553,8,1
0.99666,1.1155,8,1
-2.0033,0.11553,8,1
-2.0033,-0.88447,8,0
-2.0033,2.1155,8,1
-2.0033,5.1155,8,0
1.9967,3.1155,8,0
-2.0033,-0.88447,8,1
0.99666,-1.8845,8,1
1.9967,5.1155,8,0
-4.0033,-0.88447,8,1
1.9967,3.1155,8,1
3.9967,3.1155,8,1
1.9967,4.1155,8,1
-4.0033,4.1155,8,1
1.9967,3.1155,8,1
-4.0033,1.1155,8,1
1.9967,2.1155,8,1
-4.0033,0.11553,8,0
1.9967,5.1155,8,0
2.9967,5.1155,8,0
-0.0033364,2.1155,8,1
-3.0033,2.1155,8,1
2.9967,-1.8845,8,1
2.9967,5.1155,8,1
-3.0033,-4.8845,8,0
4.9967,4.1155,8,0
-3.0033,1.1155,8,1
3.9967,-4.8845,8,0
4.9967,1.1155,8,1
4.9967,0.11553,8,0
-3.0033,4.1155,8,1
-3.0033,4.1155,8,1
4.9967,-0.88447,8,1
4.9967,-4.8845,8,1
-3.0033,-4.8845,8,0
4.9967,3.1155,8,0
-4.0033,4.1155,8,1
4.9967,1.1155,8,1
4.9967,-2.8845,8,1
4.9967,-2.8845,8,0
3.9967,-2.8845,8,0
-4.0033,2.1155,8,1
-4.0033,-4.8845,8,0
3.9967,2.1155,8,0
1.9967,-4.8845,8,1
-1.0033,-4.8845,8,1
1.9967,4.1155,8,1
4.9967,2.1155,8,0
1.9967,2.1155,8,1
-1.0033,-1.8845,8,0
3.9967,2.1155,8,0
-0.0033364,-1.8845,8,0
1.9967,0.11553,8,1
-1.0033,2.1155,8,1
1.9967,-0.88447,8,0
1.9967,2.1155,8,0
-3.0033,2.1155,8,1
-3.0033,4.1155,8,1
1.9967,3.1155,8,0
1.9967,3.1155,8,0
-0.0033364,3.1155,8,1
-3.0033,3.1155,8,1
-0.0033364,0.11553,8,0
-3.0033,2.1155,8,1
-3.0033,-1.8845,8,0
3.9967,-1.8845,8,0
-4.0033,-1.8845,8,1
-0.0033364,0.11553,8,0
-0.0033364,0.11553,8,1
-4.0033,-2.8845,8,1
-0.0033364,0.11553,8,0
-4.0033,-1.8845,8,1
-0.0033364,-1.8845,8,1
-0.0033364,-0.88447,8,0
4.9967,-0.88447,8,0
1.9967,-0.88447,8,0
3.9967,-0.88447,8,0
-4.0033,-3.8845,8,0
-1.0033,-0.88447,8,1
-4.0033,0.11553,8,1
-4.0033,0.11553,8,1
-4.0033,-1.8845,8,1
-2.0033,-3.8845,8,1
0.99666,-0.88447,8,1
0.99666,-0.88447,8,0
3.9967,-0.88447,8,0
-4.0033,-3.8845,8,0
1.9967,-0.88447,8,0
0.99666,-0.88447,8,0
-3.0033,4.1155,8,1
0.99666,2.1155,8,0
2.9967,-2.8845,8,1
-1.0033,2.1155,8,1
-3.0033,2.1155,8,1
-1.0033,2.1155,8,1
2.9967,2.1155,8,0
-0.0033364,-1.8845,9,1
-1.0033,3.1155,9,0
-2.0033,4.1155,9,0
0.99666,-2.8845,9,1
-3.0033,1.1155,9,0
0.99666,3.1155,9,0
1.9967,4.1155,9,0
4.9967,4.1155,9,0
-3.0033,3.1155,9,1
4.9967,-2.8845,9,0
-3.0033,4.1155,9,1
-3.0033,1.1155,9,1
-3.0033,-3.8845,9,0
4.9967,3.1155,9,1
-4.0033,1.1155,9,0
4.9967,-3.8845,9,0
-2.0033,2.1155,9,1
-5.0033,1.1155,9,0
1.9967,-3.8845,9,0
-2.0033,-3.8845,9,1
1.9967,-1.8845,9,1
-1.0033,-3.8845,9,0
1.9967,-2.8845,9,1
1.9967,1.1155,9,0
-1.0033,-3.8845,9,1
-2.0033,1.1155,9,0
-0.0033364,-0.88447,9,0
-4.0033,3.1155,9,0
-1.0033,-1.8845,9,1
-1.0033,3.1155,9,1
-2.0033,1.1155,9,1
-3.0033,-0.88447,9,1
-2.0033,-1.8845,9,0
-1.0033,-0.88447,9,1
-2.0033,0.11553,9,1
-2.0033,-0.88447,9,1
-1.0033,-1.8845,9,0
-1.0033,-1.8845,9,1
-1.0033,2.1155,9,0
-3.0033,2.1155,9,1
-2.0033,1.1155,9,1
-2.0033,-3.8845,9,1
-4.0033,4.1155,9,1
-4.0033,0.11553,9,1
4.9967,0.11553,9,1
-4.0033,3.1155,9,1
-4.0033,0.11553,9,0
4.9967,-2.8845,9,0
0.99666,-3.8845,9,1
-2.0033,1.1155,9,1
-3.0033,3.1155,9,1
-2.0033,2.1155,9,0
-3.0033,2.1155,9,1
-4.0033,-2.8845,9,1
-0.0033364,-2.8845,9,0
-3.0033,0.11553,9,0
-1.0033,3.1155,9,0
-3.0033,4.1155,9,1
-3.0033,-4.8845,9,1
4.9967,0.11553,9,1
-3.0033,2.1155,9,1
4.9967,3.1155,9,1
4.9967,-1.8845,9,0
0.99666,-1.8845,9,0
0.99666,-1.8845,9,0
0.99666,2.1155,9,1
0.99666,1.1155,9,1
0.99666,-3.8845,9,1
0.99666,1.1155,9,1
-5.0033,3.1155,9,1
-3.0033,1.1155,9,0
0.99666,-2.8845,9,0
1.9967,-2.8845,9,1
2.9967,0.11553,9,1
-1.0033,-4.8845,9,0
1.9967,0.11553,9,1
-1.0033,1.1155,9,1
-1.0033,4.1155,9,0
-1.0033,4.1155,9,0
1.9967,2.1155,9,0
-4.0033,-3.8845,9,1
-4.0033,-2.8845,9,1
-5.0033,-3.8845,9,1
-5.0033,-3.8845,9,0
-5.0033,-3.8845,9,0
-5.0033,-3.8845,9,0
1.9967,3.1155,9,1
2.9967,2.1155,9,1
-5.0033,4.1155,9,0
-5.0033,-3.8845,9,1
2.9967,-0.88447,9,0
-0.0033364,-0.88447,9,1
-4.0033,4.1155,9,0
-3.0033,4.1155,9,1
1.9967,2.1155,9,1
-3.0033,-2.8845,9,0
1.9967,3.1155,9,1
-0.0033364,3.1155,9,1
-3.0033,-0.88447,9,1
-3.0033,-3.8845,9,0
-3.0033,2.1155,9,1
-0.0033364,1.1155,9,1
-4.0033,-2.8845,9,1
-4.0033,1.1155,9,1
-4.0033,-4.8845,9,1
-4.0033,3.1155,9,1
-4.0033,3.1155,9,0
-3.0033,-4.8845,9,0
-4.0033,-1.8845,9,1
-4.0033,0.11553,9,1
-4.0033,-4.8845,9,1
-4.0033,3.1155,9,0
1.9967,3.1155,9,0
-1.0033,0.11553,9,1
-2.0033,-3.8845,9,1
3.9967,3.1155,9,0
-1.0033,-3.8845,9,0
-1.0033,4.1155,9,1
-4.0033,-3.8845,9,0
-4.0033,4.1155,9,1
4.9967,3.1155,9,1
-3.0033,-3.8845,9,1
-4.0033,-0.88447,9,0
-3.0033,-3.8845,9,0
-4.0033,-0.88447,9,0
1.9967,-0.88447,9,0
1.9967,-0.88447,9,0
-0.0033364,-3.8845,9,1
0.99666,5.1155,9,0
0.99666,-0.88447,9,0
-0.0033364,1.1155,9,0
0.99666,2.1155,9,0
-5.0033,-0.88447,9,0
-2.0033,1.1155,9,1
-5.0033,-0.88447,9,1
-0.0033364,-4.8845,9,1
-1.0033,2.1155,9,1
-0.0033364,0.11553,9,0
-2.0033,2.1155,9,1
-0.0033364,1.1155,9,1
3.9967,0.11553,9,1
-0.0033364,-0.88447,9,0
0.99666,4.1155,9,1
-2.0033,0.11553,9,1
-2.0033,0.11553,9,0
-0.0033364,-4.8845,9,1
-0.0033364,1.1155,9,1
0.99666,0.11553,9,1
-1.0033,0.11553,9,0
0.99666,-0.88447,9,1
-1.0033,-0.88447,9,1
2.9967,4.1155,9,0
0.99666,-1.8845,9,1
-1.0033,-1.8845,9,1
-1.0033,-3.8845,9,1
0.99666,-4.8845,9,1
0.99666,-3.8845,9,1
-1.0033,-0.88447,9,1
0.99666,-4.8845,9,0
-2.0033,1.1155,9,0
3.9967,-4.8845,9,1
0.99666,-3.8845,9,0
-1.0033,-2.8845,10,0
-1.0033,0.11553,10,1
-1.0033,4.1155,10,0
-4.0033,0.11553,10,0
1.9967,-0.88447,10,1
0.99666,4.1155,10,1
1.9967,-0.88447,10,1
0.99666,1.1155,10,1
-0.0033364,-2.8845,10,1
0.99666,-3.8845,10,0
1.9967,-2.8845,10,1
-3.0033,0.11553,10,0
-1.0033,0.11553,10,1
-0.0033364,-3.8845,10,0
-0.0033364,-2.8845,10,0
-2.0033,-2.8845,10,0
-3.0033,-3.8845,10,0
1.9967,-0.88447,10,0
-2.0033,0.11553,10,0
-2.0033,-3.8845,10,0
-4.0033,-3.8845,10,1
-4.0033,2.1155,10,1
-3.0033,0.11553,10,1
1.9967,-3.8845,10,0
-5.0033,2.1155,10,1
-5.0033,-3.8845,10,1
-3.0033,-2.8845,10,0
-5.0033,3.1155,10,1
-2.0033,-2.8845,10,0
-5.0033,3.1155,10,1
-2.0033,-2.8845,10,0
-4.0033,-0.88447,10,1
4.9967,-4.8845,10,1
4.9967,5.1155,10,0
-4.0033,-2.8845,10,1
-2.0033,5.1155,10,1
-5.0033,-1.8845,10,1
-5.0033,-3.8845,10,1
-4.0033,1.1155,10,1
-3.0033,-3.8845,10,0
-4.0033,3.1155,10,1
-4.0033,0.11553,10,0
0.99666,1.1155,10,0
-4.0033,1.1155,10,0
-4.0033,2.1155,10,1
-4.0033,4.1155,10,0
-1.0033,4.1155,10,1
-0.0033364,3.1155,10,1
-0.0033364,3.1155,10,1
-0.0033364,1.1155,10,1
-3.0033,4.1155,10,0
-4.0033,3.1155,10,1
4.9967,-3.8845,10,0
-0.0033364,2.1155,10,1
-0.0033364,1.1155,10,1
-0.0033364,3.1155,10,1
-0.0033364,3.1155,10,1
4.9967,-0.88447,10,0
-0.0033364,-0.88447,10,1
-0.0033364,3.1155,10,1
-0.0033364,2.1155,10,1
1.9967,-0.88447,10,1
1.9967,-3.8845,10,1
-0.0033364,2.1155,10,1
1.9967,-0.88447,10,0
-2.0033,2.1155,10,1
-0.0033364,0.11553,10,1
-0.0033364,3.1155,10,1
-3.0033,3.1155,10,1
-2.0033,5.1155,10,1
-2.0033,-1.8845,10,1
-4.0033,3.1155,10,1
-2.0033,2.1155,10,1
-1.0033,4.1155,10,1
-4.0033,-0.88447,10,0
-5.0033,0.11553,10,1
-4.0033,-0.88447,10,0
-2.0033,-0.88447,10,1
-5.0033,-0.88447,10,1
-5.0033,-1.8845,10,1
-5.0033,2.1155,10,1
-2.0033,-3.8845,10,1
2.9967,-3.8845,10,0
-3.0033,-3.8845,10,1
2.9967,-4.8845,10,1
2.9967,0.11553,10,1
4.9967,-1.8845,10,1
-0.0033364,4.1155,10,1
-1.0033,0.11553,10,1
-3.0033,5.1155,10,0
-1.0033,3.1155,10,0
-1.0033,-4.8845,10,1
2.9967,1.1155,10,1
-1.0033,4.1155,10,1
-1.0033,3.1155,10,1
-1.0033,4.1155,10,0
-2.0033,5.1155,10,0
-1.0033,-0.88447,10,0
-1.0033,-3.8845,10,1
-1.0033,-2.8845,10,0
-3.0033,-0.88447,10,0
-1.0033,-0.88447,10,0
1.9967,5.1155,10,1
-1.0033,-1.8845,10,1
-1.0033,-0.88447,10,0
-1.0033,1.1155,10,1
1.9967,-0.88447,10,0
-0.0033364,-3.8845,10,1
1.9967,0.11553,10,0
3.9967,0.11553,10,0
-0.0033364,-0.88447,10,1
4.9967,0.11553,10,0
-3.0033,1.1155,10,1
-3.0033,0.11553,10,0
3.9967,0.11553,10,0
-3.0033,-1.8845,10,0
-0.0033364,0.11553,10,0
0.99666,0.11553,10,0
4.9967,3.1155,10,0
3.9967,3.1155,10,1
2.9967,3.1155,10,0
3.9967,2.1155,10,1
4.9967,2.1155,10,0
1.9967,1.1155,10,0
0.99666,1.1155,10,1
2.9967,-1.8845,10,0
-0.0033364,-1.8845,10,1
-0.0033364,1.1155,10,0
2.9967,4.1155,10,0
0.99666,4.1155,10,0
2.9967,1.1155,10,0
-2.0033,5.1155,10,1
3.9967,1.1155,10,0
4.9967,-1.8845,10,0
-0.0033364,4.1155,10,1
1.9967,2.1155,10,0
-2.0033,2.1155,10,1
-0.0033364,5.1155,10,1
4.9967,4.1155,10,1
-4.0033,1.1155,10,1
-4.0033,2.1155,10,1
-4.0033,3.1155,10,0
-4.0033,-3.8845,10,1
4.9967,0.11553,10,0
-4.0033,-3.8845,10,0
-2.0033,-3.8845,10,1
-2.0033,3.1155,10,1
-2.0033,5.1155,10,1
-2.0033,-2.8845,10,0
1.9967,-0.88447,10,1
4.9967,2.1155,10,0
-4.0033,2.1155,10,1
1.9967,-0.88447,10,1
-2.0033,-3.8845,10,1
3.9967,2.1155,10,1
3.9967,5.1155,10,1
-2.0033,-3.8845,10,1
-2.0033,-1.8845,10,0
3.9967,4.1155,10,1
-2.0033,1.1155,10,1
3.9967,1.1155,10,1
0.99666,1.1155,10,1
-0.0033364,2.1155,11,0
2.9967,-1.8845,11,0
2.9967,-4.8845,11,0
0.99666,-0.88447,11,0
-5.0033,0.11553,11,1
-0.0033364,-0.88447,11,1
-0.0033364,-0.88447,11,1
-0.0033364,3.1155,11,1
-0.0033364,2.1155,11,1
-0.0033364,5.1155,11,1
-0.0033364,3.1155,11,1
-0.0033364,5.1155,11,1
-3.0033,-1.8845,11,1
-3.0033,0.11553,11,1
-5.0033,3.1155,11,1
4.9967,3.1155,11,1
2.9967,5.1155,11,0
3.9967,5.1155,11,0
2.9967,2.1155,11,0
-5.0033,-2.8845,11,1
-4.0033,0.11553,11,1
2.9967,2.1155,11,0
-5.0033,-3.8845,11,0
-0.0033364,-3.8845,11,1
-0.0033364,-3.8845,11,1
-0.0033364,-1.8845,11,0
2.9967,3.1155,11,0
-2.0033,-3.8845,11,1
3.9967,3.1155,11,0
3.9967,-3.8845,11,0
-2.0033,-3.8845,11,1
3.9967,0.11553,11,1
3.9967,-1.8845,11,0
3.9967,3.1155,11,0
2.9967,-1.8845,11,0
1.9967,-3.8845,11,0
3.9967,-1.8845,11,0
-2.0033,2.1155,11,1
3.9967,0.11553,11,0
2.9967,3.1155,11,0
3.9967,0.11553,11,1
1.9967,5.1155,11,0
3.9967,3.1155,11,0
3.9967,3.1155,11,0
1.9967,3.1155,11,0
0.99666,3.1155,11,1
0.99666,-1.8845,11,0
1.9967,3.1155,11,0
2.9967,2.1155,11,0
1.9967,-3.8845,11,0
2.9967,2.1155,11,0
-0.0033364,0.11553,11,0
0.99666,2.1155,11,0
-0.0033364,0.11553,11,1
-0.0033364,-4.8845,11,0
-0.0033364,-4.8845,11,0
1.9967,-4.8845,11,0
1.9967,-4.8845,11,0
-0.0033364,-4.8845,11,0
-5.0033,-3.8845,11,0
0.99666,-3.8845,11,1
-2.0033,1.1155,11,1
0.99666,4.1155,11,1
0.99666,1.1155,11,1
2.9967,1.1155,11,0
-0.0033364,3.1155,11,0
-0.0033364,-1.8845,11,0
-4.0033,-1.8845,11,1
2.9967,0.11553,11,1
-4.0033,-2.8845,11,0
-2.0033,-1.8845,11,1
1.9967,-3.8845,11,0
-2.0033,0.11553,11,0
-1.0033,0.11553,11,1
-1.0033,-2.8845,11,0
-0.0033364,-2.8845,11,1
-2.0033,0.11553,11,0
-1.0033,-2.8845,11,0
-0.0033364,0.11553,11,1
-0.0033364,-3.8845,11,0
-0.0033364,4.1155,11,1
-3.0033,3.1155,11,1
-0.0033364,2.1155,11,1
-0.0033364,0.11553,11,0
-2.0033,-3.8845,11,0
-2.0033,-0.88447,11,0
-1.0033,0.11553,11,1
-2.0033,4.1155,11,1
-2.0033,3.1155,11,1
-4.0033,-0.88447,11,1
-0.0033364,4.1155,11,1
1.9967,-1.8845,11,0
-5.0033,0.11553,11,0
-3.0033,0.11553,11,1
-0.0033364,-1.8845,11,0
-2.0033,2.1155,11,1
-3.0033,3.1155,11,0
-2.0033,3.1155,11,1
1.9967,-2.8845,11,0
-3.0033,1.1155,11,1
-2.0033,0.11553,11,1
-2.0033,-2.8845,11,1
-3.0033,-3.8845,11,1
-4.0033,-2.8845,11,1
-3.0033,1.1155,11,0
-4.0033,-3.8845,11,1
-2.0033,1.1155,11,0
-4.0033,0.11553,11,1
-4.0033,-3.8845,11,0
-2.0033,1.1155,11,1
-2.0033,-4.8845,11,0
-2.0033,4.1155,11,1
-2.0033,-0.88447,11,0
-1.0033,-0.88447,11,0
-5.0033,-3.8845,11,1
-4.0033,4.1155,11,1
-5.0033,-3.8845,11,0
-4.0033,-3.8845,11,1
-0.0033364,-4.8845,11,0
-1.0033,-4.8845,11,0
0.99666,-2.8845,11,1
-4.0033,-3.8845,11,0
-4.0033,-2.8845,11,0
0.99666,-3.8845,11,0
0.99666,-3.8845,11,0
-4.0033,4.1155,11,1
-4.0033,3.1155,11,1
-4.0033,-2.8845,11,1
-4.0033,-3.8845,11,0
4.9967,-4.8845,11,0
-3.0033,3.1155,11,1
-4.0033,-2.8845,11,1
-4.0033,-4.8845,11,1
-4.0033,-2.8845,11,1
-3.0033,-2.8845,11,0
-4.0033,3.1155,11,1
-4.0033,3.1155,11,1
-3.0033,-0.88447,11,1
3.9967,3.1155,11,1
-3.0033,-3.8845,11,0
-3.0033,-3.8845,11,1
-3.0033,-3.8845,11,1
-3.0033,-3.8845,11,0
2.9967,4.1155,11,0
-3.0033,-3.8845,11,0
1.9967,4.1155,11,0
-4.0033,-3.8845,11,1
-4.0033,-4.8845,11,0
2.9967,4.1155,11,1
-3.0033,-4.8845,11,0
0.99666,-4.8845,11,1
-4.0033,1.1155,11,1
-4.0033,-0.88447,11,1
-2.0033,-0.88447,11,1
-2.0033,1.1155,11,1
-2.0033,-4.8845,11,0
1.9967,-4.8845,11,0
-3.0033,4.1155,11,0
3.9967,-4.8845,11,0
-1.0033,-1.8845,11,1
-3.0033,4.1155,11,0
1.9967,-2.8845,11,0
-4.0033,-0.88447,12,1
-4.0033,-2.8845,12,0
-0.0033364,4.1155,12,1
-0.0033364,-2.8845,12,1
-0.0033364,4.1155,12,1
0.99666,-0.88447,12,0
-1.0033,2.1155,12,1
-1.0033,-0.88447,12,0
0.99666,-3.8845,12,1
0.99666,-0.88447,12,1
3.9967,0.11553,12,0
0.99666,0.11553,12,1
0.99666,4.1155,12,1
-5.0033,0.11553,12,1
0.99666,0.11553,12,1
0.99666,-0.88447,12,0
3.9967,-0.88447,12,0
-5.0033,-0.88447,12,0
-5.0033,3.1155,12,1
4.9967,-0.88447,12,0
-5.0033,2.1155,12,1
1.9967,-0.88447,12,0
-1.0033,5.1155,12,1
1.9967,4.1155,12,1
-5.0033,4.1155,12,1
1.9967,-1.8845,12,0
1.9967,0.11553,12,0
-0.0033364,-1.8845,12,0
-5.0033,-0.88447,12,0
-4.0033,-1.8845,12,1
-1.0033,1.1155,12,1
-5.0033,-0.88447,12,0
0.99666,-3.8845,12,0
-2.0033,-3.8845,12,1
-0.0033364,-0.88447,12,0
-0.0033364,-0.88447,12,1
-4.0033,-1.8845,12,1
-0.0033364,-1.8845,12,0
-4.0033,1.1155,12,1
-0.0033364,-3.8845,12,0
0.99666,-3.8845,12,0
-0.0033364,-3.8845,12,1
-3.0033,-3.8845,12,1
-3.0033,1.1155,12,1
0.99666,-3.8845,12,1
0.99666,-1.8845,12,0
-3.0033,-1.8845,12,0
-3.0033,-1.8845,12,1
-3.0033,-2.8845,12,0
-3.0033,-2.8845,12,1
-3.0033,-2.8845,12,0
-2.0033,-2.8845,12,1
-3.0033,-2.8845,12,1
-2.0033,0.11553,12,1
-0.0033364,-1.8845,12,0
-4.0033,-2.8845,12,0
-2.0033,2.1155,12,1
-4.0033,-2.8845,12,0
-2.0033,-2.8845,12,1
-2.0033,2.1155,12,1
-2.0033,-1.8845,12,1
-2.0033,-0.88447,12,0
