subject,datestamp,timestamp,version,Type,Goal,OptNum,Action,S2,Re,rt1,rt2,score,round,Crit,id
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:34:43,numberSum_v1,1,1,10,0,0,2,1950,1078,153,230,0,1474
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:34:43,numberSum_v1,1,0,4,0,0,0,1759,1003,0,27,0,1475
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:34:44,numberSum_v1,1,1,6,1,2,3,2148,797,116,228,0,1476
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:34:46,numberSum_v1,1,0,7,1,1,4,1969,480,117,125,0,1477
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:34:46,numberSum_v1,1,1,8,1,1,1,1475,389,117,229,1,1478
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:34:46,numberSum_v1,1,1,4,1,1,-4,1794,508,149,231,0,1479
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:34:46,numberSum_v1,1,1,12,0,0,3,1567,858,193,156,0,1480
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:34:47,numberSum_v1,1,1,1,1,1,0,1995,52369,0,4,0,1481
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:34:48,numberSum_v1,1,1,10,1,1,0,2436,599,0,41,0,1482
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:34:49,numberSum_v1,1,0,1,1,1,5,1349,515,122,126,0,1483
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:34:50,numberSum_v1,1,1,9,1,1,3,2266,449,120,230,0,1484
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:34:50,numberSum_v1,1,1,15,0,0,2,1427,739,195,157,0,1485
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:34:51,numberSum_v1,1,1,12,0,0,-1,2840,800,148,232,0,1486
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:34:52,numberSum_v1,1,0,9,0,0,2,1879,635,124,127,0,1487
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:34:53,numberSum_v1,1,1,9,1,1,0,1732,717,0,5,0,1488
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:34:53,numberSum_v1,1,1,6,1,1,5,2142,513,125,231,0,1489
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:34:54,numberSum_v1,1,0,4,0,0,0,1564,1143,0,42,0,1490
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:34:54,numberSum_v1,1,1,15,1,1,-3,1890,462,145,233,0,1491
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:34:55,numberSum_v1,1,1,1,0,0,0,2998,892,195,158,0,1492
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:34:55,numberSum_v1,1,1,10,1,1,4,1191,529,129,232,0,1493
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:34:57,numberSum_v1,1,0,4,1,1,3,3449,637,127,128,0,1494
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:34:58,numberSum_v1,1,1,7,1,1,-2,2638,584,143,234,0,1495
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:34:58,numberSum_v1,1,1,6,0,0,2,1321,668,197,159,0,1496
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:34:58,numberSum_v1,1,1,4,1,1,4,1593,470,133,233,0,1497
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:34:59,numberSum_v1,1,1,12,1,1,0,1508,749,0,6,0,1498
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:00,numberSum_v1,1,0,4,1,1,5,1847,477,132,129,0,1499
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:01,numberSum_v1,1,1,7,1,1,-2,1928,521,141,235,0,1500
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:35:01,numberSum_v1,1,1,10,1,1,0,2772,839,0,43,0,1501
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:01,numberSum_v1,1,1,15,0,0,0,1408,671,197,160,0,1502
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:02,numberSum_v1,1,1,15,1,1,1,2308,475,134,234,0,1503
 A3RTVGS12XG944_dg_v15,5/11/2015,22:35:04,numberSum_v1,1,1,15,1,1,0,11302,4699,0,1,0,1504
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:04,numberSum_v1,1,0,4,1,2,5,1947,831,137,130,0,1505
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:05,numberSum_v1,1,1,7,1,1,-3,2625,487,138,236,0,1506
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:05,numberSum_v1,1,1,6,1,2,-4,1691,1037,193,161,0,1507
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:06,numberSum_v1,1,1,7,1,1,1,2805,497,135,235,0,1508
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:35:06,numberSum_v1,1,0,10,0,2,0,1410,16379,0,28,0,1509
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:06,numberSum_v1,1,0,8,0,0,-3,1227,776,134,131,1,1510
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:08,numberSum_v1,1,1,1,1,1,0,1231,380,135,236,0,1511
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:08,numberSum_v1,1,1,15,0,0,0,1555,1029,138,237,0,1512
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:35:08,numberSum_v1,1,1,15,1,1,0,2801,743,0,44,0,1513
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:35:08,numberSum_v1,1,0,9,0,0,0,2017,3874,0,7,0,1514
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:08,numberSum_v1,1,1,14,0,0,2,1218,1770,195,162,1,1515
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:09,numberSum_v1,1,0,7,0,0,0,1185,519,134,132,0,1516
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:11,numberSum_v1,1,1,12,0,0,1,1528,865,139,238,0,1517
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:11,numberSum_v1,1,1,10,-1,-1,0,1443,968,135,237,0,1518
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:11,numberSum_v1,1,0,4,0,0,0,1388,576,134,133,0,1519
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:11,numberSum_v1,1,1,6,0,0,3,1188,644,198,163,0,1520
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:14,numberSum_v1,1,1,4,0,0,1,1175,939,140,239,0,1521
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:35:14,numberSum_v1,1,1,15,1,1,0,1714,727,0,45,0,1522
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:35:14,numberSum_v1,1,0,9,0,0,0,2280,1074,0,29,0,1523
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:14,numberSum_v1,1,1,15,0,0,0,2061,992,135,238,0,1524
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:35:14,numberSum_v1,1,1,9,1,1,0,1303,964,0,8,0,1525
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:15,numberSum_v1,1,0,6,1,1,-2,2287,417,132,134,0,1526
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:15,numberSum_v1,1,1,10,0,0,0,1575,665,198,164,0,1527
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:16,numberSum_v1,1,1,12,0,0,3,1394,742,143,240,0,1528
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:18,numberSum_v1,1,1,7,0,0,-2,1190,701,196,165,0,1529
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:18,numberSum_v1,1,0,1,0,0,-4,989,1135,128,135,0,1530
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:18,numberSum_v1,1,1,9,1,1,-2,2179,629,133,239,0,1531
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:19,numberSum_v1,1,1,10,0,0,2,1415,710,145,241,0,1532
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:35:20,numberSum_v1,1,0,7,0,0,0,1030,911,0,30,0,1533
 A3RTVGS12XG944_dg_v15,5/11/2015,22:35:20,numberSum_v1,1,0,12,0,0,0,4098,4972,0,2,0,1534
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:35:20,numberSum_v1,1,0,10,0,0,0,1993,990,0,46,0,1535
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:35:21,numberSum_v1,1,1,7,1,1,0,2021,840,0,9,0,1536
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:21,numberSum_v1,1,0,4,0,0,-4,1704,556,124,136,0,1537
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:21,numberSum_v1,1,1,6,0,0,2,1167,961,135,240,0,1538
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:22,numberSum_v1,1,1,6,1,2,-4,1509,1900,192,166,0,1539
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:22,numberSum_v1,1,1,15,0,0,0,1186,721,145,242,0,1540
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:25,numberSum_v1,1,0,9,1,2,-2,2268,956,122,137,0,1541
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:26,numberSum_v1,1,1,4,1,2,-2,2043,1009,143,243,0,1542
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:35:26,numberSum_v1,1,0,7,0,0,0,2030,755,0,31,0,1543
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:27,numberSum_v1,1,1,3,1,1,2,3381,720,194,167,1,1544
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:27,numberSum_v1,1,0,11,1,1,-2,1289,396,120,138,1,1545
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:35:28,numberSum_v1,1,0,10,0,0,0,2523,1333,0,10,0,1546
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:35:29,numberSum_v1,1,0,9,1,1,0,4180,743,0,47,0,1547
 A3RTVGS12XG944_dg_v15,5/11/2015,22:35:29,numberSum_v1,1,0,9,-1,-1,0,3188,1520,0,3,0,1548
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:30,numberSum_v1,1,0,12,0,0,-4,1147,675,116,139,0,1549
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:30,numberSum_v1,1,1,11,0,0,-1,2472,855,142,244,1,1550
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:35:31,numberSum_v1,1,1,1,1,1,0,1216,552,0,32,0,1551
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:35:31,numberSum_v1,1,1,1,1,1,0,2210,1001,194,168,0,1552
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:31,numberSum_v1,1,1,1,0,0,4,2307,720,139,241,0,1553
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:32,numberSum_v1,1,1,15,1,1,-3,1262,545,139,245,0,1554
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:33,numberSum_v1,1,0,6,1,1,4,2068,636,120,140,0,1555
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:34,numberSum_v1,1,1,9,0,0,3,1341,996,142,242,0,1556
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:35:34,numberSum_v1,1,1,15,1,1,0,1610,941,0,11,0,1557
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:35:35,numberSum_v1,1,1,6,1,1,0,2042,591,0,48,0,1558
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:36,numberSum_v1,1,1,6,0,0,5,1871,917,144,246,0,1559
 A3RTVGS12XG944_dg_v15,5/11/2015,22:35:36,numberSum_v1,1,1,15,1,1,0,2718,1953,0,4,0,1560
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:37,numberSum_v1,1,0,6,0,0,-3,1929,696,117,141,0,1561
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:38,numberSum_v1,1,1,6,0,2,-3,1407,944,139,243,0,1562
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:39,numberSum_v1,1,1,4,0,0,4,1704,788,148,247,0,1563
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:40,numberSum_v1,1,0,7,0,0,0,1606,536,117,142,0,1564
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:35:41,numberSum_v1,1,0,15,1,1,0,2078,883,0,12,0,1565
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:41,numberSum_v1,1,1,13,0,0,1,1952,798,140,244,1,1566
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:35:41,numberSum_v1,1,1,6,0,0,0,5659,931,0,33,0,1567
ATGF05HW5Q63J_dg_v15,5/11/2015,22:35:42,numberSum_v1,1,0,7,0,0,0,14348,1846,0,1,0,1568
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:43,numberSum_v1,1,1,10,0,0,4,1643,856,152,248,0,1569
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:43,numberSum_v1,1,0,15,1,2,-4,1608,737,113,143,0,1570
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:35:44,numberSum_v1,1,1,6,1,1,0,4171,775,0,49,0,1571
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:44,numberSum_v1,1,1,4,0,0,1,1569,764,141,245,0,1572
 A3RTVGS12XG944_dg_v15,5/11/2015,22:35:45,numberSum_v1,1,0,15,0,0,0,2872,1171,0,5,0,1573
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:45,numberSum_v1,1,1,12,0,0,1,1496,614,153,249,0,1574
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:46,numberSum_v1,1,0,5,1,1,4,1709,596,117,144,1,1575
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:47,numberSum_v1,1,1,4,0,0,-3,1400,894,138,246,0,1576
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:35:48,numberSum_v1,1,0,9,0,0,0,2118,1037,0,34,0,1577
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:35:48,numberSum_v1,1,1,15,1,1,0,2295,963,0,13,0,1578
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:48,numberSum_v1,1,0,4,1,1,3,1567,473,120,145,0,1579
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:35:49,numberSum_v1,1,1,9,1,1,3,2926,488,156,250,0,1580
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:50,numberSum_v1,1,1,9,1,1,3,1687,611,141,247,0,1581
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:35:50,numberSum_v1,1,1,12,1,1,0,2243,737,0,50,0,1582
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:51,numberSum_v1,1,0,1,1,1,5,1547,633,125,146,0,1583
 A3RTVGS12XG944_dg_v15,5/11/2015,22:35:51,numberSum_v1,1,0,6,0,0,0,1872,1166,0,6,0,1584
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:54,numberSum_v1,1,1,15,1,1,1,2023,637,142,248,0,1585
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:35:54,numberSum_v1,1,1,12,1,1,0,1897,589,0,35,0,1586
ATGF05HW5Q63J_dg_v15,5/11/2015,22:35:55,numberSum_v1,1,0,4,0,0,0,3585,1789,0,2,0,1587
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:35:55,numberSum_v1,1,1,9,1,1,0,2034,1214,0,14,0,1588
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:35:57,numberSum_v1,1,1,4,1,1,2,2229,502,144,249,0,1589
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:35:57,numberSum_v1,1,0,9,1,1,3,4209,555,128,147,0,1590
 A3RTVGS12XG944_dg_v15,5/11/2015,22:35:58,numberSum_v1,1,1,10,1,1,0,1745,818,0,7,0,1591
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:36:00,numberSum_v1,1,0,7,1,1,0,1854,590,0,36,0,1592
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:01,numberSum_v1,1,0,1,0,2,-4,2008,796,124,148,0,1593
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:36:01,numberSum_v1,1,1,4,1,1,3,2844,649,147,250,0,1594
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:36:02,numberSum_v1,1,1,9,1,1,0,2423,872,0,15,0,1595
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:04,numberSum_v1,1,0,3,0,0,-4,1748,796,120,149,1,1596
 A3RTVGS12XG944_dg_v15,5/11/2015,22:36:05,numberSum_v1,1,1,9,1,1,0,2673,1325,0,8,0,1597
ATGF05HW5Q63J_dg_v15,5/11/2015,22:36:07,numberSum_v1,1,0,9,0,0,0,1768,5230,0,3,0,1598
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:08,numberSum_v1,1,0,4,0,0,-2,2227,536,118,150,0,1599
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:36:08,numberSum_v1,1,0,9,0,0,0,1659,1509,0,37,0,1600
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:36:10,numberSum_v1,1,0,12,0,0,0,2425,1153,0,16,0,1601
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:10,numberSum_v1,1,0,4,1,1,0,1469,635,118,151,0,1602
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:13,numberSum_v1,1,0,7,0,0,-1,1386,576,117,152,0,1603
 A3RTVGS12XG944_dg_v15,5/11/2015,22:36:14,numberSum_v1,1,1,9,1,1,0,1906,870,0,9,0,1604
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:16,numberSum_v1,1,0,1,0,0,-1,1265,1216,116,153,0,1605
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:36:18,numberSum_v1,1,0,6,0,0,0,3609,1221,0,17,0,1606
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:20,numberSum_v1,1,0,15,1,2,-4,1490,778,112,154,0,1607
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:23,numberSum_v1,1,0,3,1,1,-1,1867,536,111,155,1,1608
 A3RTVGS12XG944_dg_v15,5/11/2015,22:36:24,numberSum_v1,1,0,7,1,1,0,5623,317,0,10,0,1609
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:26,numberSum_v1,1,0,4,0,0,2,1550,632,113,156,0,1610
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:36:26,numberSum_v1,1,1,4,0,0,0,1882,2470,0,18,0,1611
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:30,numberSum_v1,1,0,9,1,1,-3,2886,596,110,157,0,1612
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:36:34,numberSum_v1,1,1,4,1,1,0,2314,891,0,19,0,1613
 A3RTVGS12XG944_dg_v15,5/11/2015,22:36:34,numberSum_v1,1,0,6,0,0,0,3633,1463,0,11,0,1614
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:34,numberSum_v1,1,0,6,1,1,-1,2686,497,109,158,0,1615
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:38,numberSum_v1,1,0,7,0,0,4,2248,1176,113,159,0,1616
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:36:40,numberSum_v1,1,1,6,1,1,0,1564,911,0,20,0,1617
 A3RTVGS12XG944_dg_v15,5/11/2015,22:36:40,numberSum_v1,1,1,10,1,1,0,1623,728,0,12,0,1618
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:43,numberSum_v1,1,0,10,0,0,3,2371,631,116,160,0,1619
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:36:46,numberSum_v1,1,1,1,1,1,0,1590,759,0,21,0,1620
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:46,numberSum_v1,1,0,12,0,2,5,1167,919,121,161,0,1621
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:49,numberSum_v1,1,0,11,1,1,5,2051,493,126,162,1,1622
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:36:49,numberSum_v1,1,1,4,0,0,-3,4310,832,191,169,0,1623
 A3RTVGS12XG944_dg_v15,5/11/2015,22:36:50,numberSum_v1,1,1,4,1,1,0,5621,829,0,13,0,1624
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:36:53,numberSum_v1,1,1,9,1,1,0,2195,1151,0,22,0,1625
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:55,numberSum_v1,1,0,7,1,1,3,4146,537,129,163,0,1626
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:36:55,numberSum_v1,1,1,9,1,2,-4,1945,2698,187,170,0,1627
 A3RTVGS12XG944_dg_v15,5/11/2015,22:36:58,numberSum_v1,1,0,12,0,0,0,3091,1161,0,14,0,1628
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:36:58,numberSum_v1,1,0,4,0,0,1,1842,554,130,164,0,1629
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:36:58,numberSum_v1,1,1,8,1,1,3,1336,674,190,171,1,1630
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:37:01,numberSum_v1,1,1,4,1,1,0,2624,1262,0,23,0,1631
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:01,numberSum_v1,1,0,7,1,1,5,1885,737,135,165,0,1632
A2A4MCD6TG88ZB_dg_v15,5/11/2015,22:37:03,numberSum_v1,1,0,7,0,0,0,3796,1512,0,1,0,1633
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:05,numberSum_v1,1,1,10,1,1,1,2582,780,191,172,0,1634
 A3RTVGS12XG944_dg_v15,5/11/2015,22:37:06,numberSum_v1,1,1,7,-1,-1,0,2487,1793,0,15,0,1635
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:06,numberSum_v1,1,0,7,0,2,5,2926,976,140,166,0,1636
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:37:07,numberSum_v1,1,1,15,1,1,0,1800,1257,0,24,0,1637
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:09,numberSum_v1,1,1,1,1,1,-3,1400,670,188,173,0,1638
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:09,numberSum_v1,1,0,5,0,0,0,1760,556,140,167,1,1639
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:37:10,numberSum_v1,1,1,7,1,1,0,1222,1472,0,38,0,1640
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:13,numberSum_v1,1,0,6,0,0,0,2524,614,140,168,0,1641
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:13,numberSum_v1,1,1,12,0,0,-1,1988,1191,187,174,0,1642
A2A4MCD6TG88ZB_dg_v15,5/11/2015,22:37:14,numberSum_v1,1,0,15,0,0,0,2715,1347,0,2,0,1643
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:16,numberSum_v1,1,0,7,1,1,0,1867,517,140,169,0,1644
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:37:17,numberSum_v1,1,0,6,0,0,0,2108,983,0,39,0,1645
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:18,numberSum_v1,1,1,1,0,0,2,1970,1501,189,175,0,1646
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:19,numberSum_v1,1,0,7,0,2,-4,1582,818,136,170,0,1647
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:20,numberSum_v1,1,1,6,0,0,0,1202,650,189,176,0,1648
A2A4MCD6TG88ZB_dg_v15,5/11/2015,22:37:21,numberSum_v1,1,1,7,1,1,0,1893,1102,0,3,0,1649
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:37:22,numberSum_v1,1,1,15,0,2,4,9526,2759,0,51,0,1650
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:23,numberSum_v1,1,0,13,0,0,4,2088,837,140,171,1,1651
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:24,numberSum_v1,1,1,1,0,2,5,1077,1555,194,177,0,1652
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:37:24,numberSum_v1,1,1,10,1,1,0,2496,686,0,40,0,1653
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:26,numberSum_v1,1,0,4,0,0,3,2189,653,143,172,0,1654
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:27,numberSum_v1,1,1,3,0,0,-1,1512,941,193,178,1,1655
ATGF05HW5Q63J_dg_v15,5/11/2015,22:37:28,numberSum_v1,1,1,12,0,0,0,76421,1310,0,4,0,1656
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:29,numberSum_v1,1,0,1,0,0,5,1166,777,148,173,0,1657
A2A4MCD6TG88ZB_dg_v15,5/11/2015,22:37:30,numberSum_v1,1,1,6,1,1,0,3342,864,0,4,0,1658
A2CK0OXMPOR9LE_dg_v15,5/11/2015,22:37:30,numberSum_v1,1,0,15,1,1,0,17837,1361,0,25,0,1660
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:37:30,numberSum_v1,1,0,4,0,0,0,1998,811,0,41,0,1659
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:31,numberSum_v1,1,1,12,1,1,1,1669,1040,194,179,0,1661
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:33,numberSum_v1,1,0,12,1,1,-3,1792,614,145,174,0,1662
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:37:36,numberSum_v1,1,0,9,0,0,0,1182,823,0,42,0,1663
ATGF05HW5Q63J_dg_v15,5/11/2015,22:37:36,numberSum_v1,1,1,10,0,0,0,1927,1615,0,5,0,1664
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:36,numberSum_v1,1,1,4,1,1,-1,2726,633,193,180,0,1665
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:37,numberSum_v1,1,0,4,1,1,-2,2685,575,143,175,0,1666
A2A4MCD6TG88ZB_dg_v15,5/11/2015,22:37:38,numberSum_v1,1,0,6,0,0,0,4131,1018,0,5,0,1667
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:40,numberSum_v1,1,1,6,1,1,-1,1021,1018,192,181,0,1668
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:37:40,numberSum_v1,1,1,9,-1,-1,0,7213,5656,0,52,0,1669
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:40,numberSum_v1,1,0,7,0,0,3,1848,508,146,176,0,1670
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:43,numberSum_v1,1,1,1,1,1,-2,1419,625,190,182,0,1671
A2CXMPHFJ18SUX_dg_v15,5/11/2015,22:37:43,numberSum_v1,1,0,7,0,0,0,2346,1334,0,43,0,1672
A1HH2KZIFLXRJL_dg_v15,5/11/2015,22:37:44,numberSum_v1,1,0,15,0,2,3,1827,817,149,177,0,1673
ATGF05HW5Q63J_dg_v15,5/11/2015,22:37:44,numberSum_v1,1,1,6,1,1,0,2422,1214,0,6,0,1674
AJ5BWL80V0HW3_dg_v15,5/11/2015,22:37:45,numberSum_v1,1,1,1,0,0,4,1931,3583,0,53,0,1675
A2A4MCD6TG88ZB_dg_v15,5/11/2015,22:37:46,numberSum_v1,1,0,1,0,0,0,2513,1298,0,6,0,1676
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:37:47,numberSum_v1,1,1,7,0,2,5,1933,1108,195,183,0,1677
